가입일자,사용자코드,연령대코드,성별,가입 수
'2018-05-26','회원-내국인','50대','F',65
'2018-05-26','회원-내국인','50대','M',74
'2018-05-26','회원-내국인','60대','F',6
'2018-05-26','회원-내국인','60대','M',5
'2018-05-26','회원-내국인','70대~','F',3
'2018-05-26','회원-내국인','70대~','M',2
'2018-05-27','회원-내국인','~10대','F',96
'2018-05-27','회원-내국인','~10대','M',56
'2018-05-27','회원-내국인','20대','F',989
'2018-05-27','회원-내국인','20대','M',872
'2018-05-27','회원-내국인','30대','F',398
'2018-05-27','회원-내국인','30대','M',500
'2018-05-27','회원-내국인','40대','F',184
'2018-05-27','회원-내국인','40대','M',217
'2018-05-27','회원-내국인','50대','F',88
'2018-05-27','회원-내국인','50대','M',80
'2018-05-27','회원-내국인','60대','F',10
'2018-05-27','회원-내국인','60대','M',22
'2018-05-27','회원-내국인','70대~','F',8
'2018-05-27','회원-내국인','70대~','M',1
'2018-05-28','회원-내국인','~10대','F',44
'2018-05-28','회원-내국인','~10대','M',31
'2018-05-28','회원-내국인','20대','F',685
'2018-05-28','회원-내국인','20대','M',449
'2018-05-28','회원-내국인','30대','F',219
'2018-05-28','회원-내국인','30대','M',272
'2018-05-28','회원-내국인','40대','F',88
'2018-05-28','회원-내국인','40대','M',141
'2018-05-28','회원-내국인','50대','F',51
'2018-05-28','회원-내국인','50대','M',57
'2018-05-28','회원-내국인','60대','F',10
'2018-05-28','회원-내국인','60대','M',15
'2018-05-28','회원-내국인','70대~','',1
'2018-05-28','회원-내국인','70대~','F',2
'2018-05-28','회원-내국인','70대~','M',2
'2018-05-29','회원-내국인','~10대','F',35
'2018-05-29','회원-내국인','~10대','M',21
'2018-05-29','회원-내국인','20대','F',402
'2018-05-29','회원-내국인','20대','M',281
'2018-05-29','회원-내국인','30대','F',157
'2018-05-29','회원-내국인','30대','M',189
'2018-05-29','회원-내국인','40대','F',76
'2018-05-29','회원-내국인','40대','M',123
'2018-05-29','회원-내국인','50대','F',42
'2018-05-29','회원-내국인','50대','M',56
'2018-05-29','회원-내국인','60대','F',6
'2018-05-29','회원-내국인','60대','M',12
'2018-05-29','회원-내국인','70대~','',2
'2018-05-29','회원-내국인','70대~','F',2
'2018-05-29','회원-내국인','70대~','M',4
'2018-05-30','회원-내국인','~10대','F',41
'2018-05-30','회원-내국인','~10대','M',24
'2018-05-30','회원-내국인','20대','F',561
'2018-05-30','회원-내국인','20대','M',437
'2018-05-30','회원-내국인','30대','F',180
'2018-05-30','회원-내국인','30대','M',247
'2018-05-30','회원-내국인','40대','F',81
'2018-05-30','회원-내국인','40대','M',140
'2018-05-30','회원-내국인','50대','F',41
'2018-05-30','회원-내국인','50대','M',72
'2018-05-30','회원-내국인','60대','F',7
'2018-05-30','회원-내국인','60대','M',15
'2018-05-30','회원-내국인','70대~','F',3
'2018-05-30','회원-내국인','70대~','M',4
'2018-05-31','회원-내국인','~10대','F',58
'2018-05-31','회원-내국인','~10대','M',21
'2018-05-31','회원-내국인','20대','F',672
'2018-05-31','회원-내국인','20대','M',480
'2018-05-31','회원-내국인','30대','F',187
'2018-05-31','회원-내국인','30대','M',220
'2018-05-31','회원-내국인','40대','F',82
'2018-05-31','회원-내국인','40대','M',115
'2018-05-31','회원-내국인','50대','F',34
'2018-05-31','회원-내국인','50대','M',45
'2018-05-31','회원-내국인','60대','F',7
'2018-05-31','회원-내국인','60대','M',10
'2018-05-31','회원-내국인','70대~','F',18
'2018-05-31','회원-내국인','70대~','M',23
'2018-06-01','회원-내국인','~10대','F',66
'2018-06-01','회원-내국인','~10대','M',45
'2018-06-01','회원-내국인','20대','F',679
'2018-06-01','회원-내국인','20대','M',528
'2018-06-01','회원-내국인','30대','F',207
'2018-06-01','회원-내국인','30대','M',273
'2018-06-01','회원-내국인','40대','F',82
'2018-06-01','회원-내국인','40대','M',122
'2018-06-01','회원-내국인','50대','F',35
'2018-06-01','회원-내국인','50대','M',50
'2018-06-01','회원-내국인','60대','F',5
'2018-06-01','회원-내국인','60대','M',14
'2018-06-01','회원-내국인','70대~','F',2
'2018-06-01','회원-내국인','70대~','M',1
'2018-06-02','회원-내국인','~10대','F',94
'2018-06-02','회원-내국인','~10대','M',80
'2018-06-02','회원-내국인','20대','F',1109
'2018-06-02','회원-내국인','20대','M',907
'2018-06-02','회원-내국인','30대','F',383
'2018-06-02','회원-내국인','30대','M',448
'2018-06-02','회원-내국인','40대','F',147
'2018-06-02','회원-내국인','40대','M',182
'2018-06-02','회원-내국인','50대','F',68
'2018-06-02','회원-내국인','50대','M',57
'2018-06-02','회원-내국인','60대','F',18
'2018-06-02','회원-내국인','60대','M',12
'2018-06-02','회원-내국인','70대~','F',4
'2018-06-02','회원-내국인','70대~','M',4
'2018-06-03','회원-내국인','~10대','F',113
'2018-06-03','회원-내국인','~10대','M',67
'2018-06-03','회원-내국인','20대','F',1026
'2018-06-03','회원-내국인','20대','M',909
'2018-06-03','회원-내국인','30대','F',348
'2018-06-03','회원-내국인','30대','M',453
'2018-06-03','회원-내국인','40대','F',146
'2018-06-03','회원-내국인','40대','M',232
'2018-06-03','회원-내국인','50대','F',62
'2018-06-03','회원-내국인','50대','M',77
'2018-06-03','회원-내국인','60대','F',11
'2018-06-03','회원-내국인','60대','M',13
'2018-06-03','회원-내국인','70대~','F',3
'2018-06-03','회원-내국인','70대~','M',2
'2018-06-04','회원-내국인','~10대','F',52
'2018-06-04','회원-내국인','~10대','M',41
'2018-06-04','회원-내국인','20대','F',693
'2018-06-04','회원-내국인','20대','M',523
'2018-06-04','회원-내국인','30대','F',248
'2018-06-04','회원-내국인','30대','M',277
'2018-06-04','회원-내국인','40대','F',85
'2018-06-04','회원-내국인','40대','M',142
'2018-06-04','회원-내국인','50대','F',31
'2018-06-04','회원-내국인','50대','M',52
'2018-06-04','회원-내국인','60대','F',15
'2018-06-04','회원-내국인','60대','M',16
'2018-06-04','회원-내국인','70대~','F',2
'2018-06-04','회원-내국인','70대~','M',3
'2018-06-05','회원-내국인','~10대','F',59
'2018-06-05','회원-내국인','~10대','M',36
'2018-06-05','회원-내국인','20대','F',719
'2018-06-05','회원-내국인','20대','M',501
'2018-06-05','회원-내국인','30대','F',229
'2018-06-05','회원-내국인','30대','M',269
'2018-06-05','회원-내국인','40대','F',87
'2018-06-05','회원-내국인','40대','M',159
'2018-06-05','회원-내국인','50대','F',46
'2018-06-05','회원-내국인','50대','M',57
'2018-06-05','회원-내국인','60대','F',6
'2018-06-05','회원-내국인','60대','M',9
'2018-06-05','회원-내국인','70대~','F',3
'2018-06-05','회원-내국인','70대~','M',4
'2018-06-06','회원-내국인','~10대','F',79
'2018-06-06','회원-내국인','~10대','M',86
'2018-06-06','회원-내국인','20대','F',1266
'2018-06-06','회원-내국인','20대','M',968
'2018-06-06','회원-내국인','30대','F',446
'2018-06-06','회원-내국인','30대','M',548
'2018-06-06','회원-내국인','40대','F',178
'2018-06-06','회원-내국인','40대','M',246
'2018-06-06','회원-내국인','50대','F',81
'2018-06-06','회원-내국인','50대','M',90
'2018-06-06','회원-내국인','60대','F',13
'2018-06-06','회원-내국인','60대','M',20
'2018-06-06','회원-내국인','70대~','F',17
'2018-06-06','회원-내국인','70대~','M',14
'2018-06-07','회원-내국인','~10대','F',42
'2018-06-07','회원-내국인','~10대','M',32
'2018-06-07','회원-내국인','20대','F',591
'2018-06-07','회원-내국인','20대','M',457
'2018-06-07','회원-내국인','30대','F',190
'2018-06-07','회원-내국인','30대','M',271
'2018-06-07','회원-내국인','40대','F',89
'2018-06-07','회원-내국인','40대','M',126
'2018-06-07','회원-내국인','50대','F',48
'2018-06-07','회원-내국인','50대','M',60
'2018-06-07','회원-내국인','60대','F',10
'2018-06-07','회원-내국인','60대','M',15
'2018-06-07','회원-내국인','70대~','F',6
'2018-06-07','회원-내국인','70대~','M',5
'2018-06-08','회원-내국인','~10대','F',51
'2018-06-08','회원-내국인','~10대','M',42
'2018-06-08','회원-내국인','20대','F',634
'2018-06-08','회원-내국인','20대','M',520
'2018-06-08','회원-내국인','30대','F',214
'2018-06-08','회원-내국인','30대','M',290
'2018-06-08','회원-내국인','40대','F',83
'2018-06-08','회원-내국인','40대','M',135
'2018-06-08','회원-내국인','50대','F',51
'2018-06-08','회원-내국인','50대','M',55
'2018-06-08','회원-내국인','60대','F',15
'2018-06-08','회원-내국인','60대','M',18
'2018-06-08','회원-내국인','70대~','F',2
'2018-06-08','회원-내국인','70대~','M',1
'2018-06-09','회원-내국인','~10대','F',64
'2018-06-09','회원-내국인','~10대','M',36
'2018-06-09','회원-내국인','20대','F',629
'2018-06-09','회원-내국인','20대','M',568
'2018-06-09','회원-내국인','30대','F',248
'2018-06-09','회원-내국인','30대','M',342
'2018-06-09','회원-내국인','40대','F',119
'2018-06-09','회원-내국인','40대','M',184
'2018-06-09','회원-내국인','50대','F',50
'2018-06-09','회원-내국인','50대','M',63
'2018-06-09','회원-내국인','60대','F',3
'2018-06-09','회원-내국인','60대','M',9
'2018-06-09','회원-내국인','70대~','',1
'2018-06-09','회원-내국인','70대~','F',3
'2018-06-09','회원-내국인','70대~','M',6
'2018-06-10','회원-내국인','~10대','F',70
'2018-06-10','회원-내국인','~10대','M',54
'2018-06-10','회원-내국인','20대','F',811
'2018-06-10','회원-내국인','20대','M',692
'2018-06-10','회원-내국인','30대','F',395
'2018-06-10','회원-내국인','30대','M',439
'2018-06-10','회원-내국인','40대','F',175
'2018-06-10','회원-내국인','40대','M',241
'2018-06-10','회원-내국인','50대','F',71
'2018-06-10','회원-내국인','50대','M',92
'2018-06-10','회원-내국인','60대','F',10
'2018-06-10','회원-내국인','60대','M',13
'2018-06-10','회원-내국인','70대~','F',8
'2018-06-10','회원-내국인','70대~','M',3
'2018-06-11','회원-내국인','~10대','F',24
'2018-06-11','회원-내국인','~10대','M',29
'2018-06-11','회원-내국인','20대','F',290
'2018-06-11','회원-내국인','20대','M',286
'2018-06-11','회원-내국인','30대','F',143
'2018-06-11','회원-내국인','30대','M',182
'2018-06-11','회원-내국인','40대','F',67
'2018-06-11','회원-내국인','40대','M',120
'2018-06-11','회원-내국인','50대','F',30
'2018-06-11','회원-내국인','50대','M',39
'2018-06-11','회원-내국인','60대','F',6
'2018-06-11','회원-내국인','60대','M',4
'2018-06-11','회원-내국인','70대~','F',5
'2018-06-11','회원-내국인','70대~','M',4
'2018-06-12','회원-내국인','~10대','F',28
'2018-06-12','회원-내국인','~10대','M',30
'2018-06-12','회원-내국인','20대','F',488
'2018-06-12','회원-내국인','20대','M',386
'2018-06-12','회원-내국인','30대','F',177
'2018-06-12','회원-내국인','30대','M',247
'2018-06-12','회원-내국인','40대','F',72
'2018-06-12','회원-내국인','40대','M',85
'2018-06-12','회원-내국인','50대','F',34
'2018-06-12','회원-내국인','50대','M',46
'2018-06-12','회원-내국인','60대','F',8
'2018-06-12','회원-내국인','60대','M',5
'2018-06-12','회원-내국인','70대~','',1
'2018-06-12','회원-내국인','70대~','F',1
'2018-06-12','회원-내국인','70대~','M',3
'2018-06-13','회원-내국인','~10대','F',48
'2018-06-13','회원-내국인','~10대','M',40
'2018-06-13','회원-내국인','20대','F',675
'2018-06-13','회원-내국인','20대','M',573
'2018-06-13','회원-내국인','30대','F',328
'2018-06-13','회원-내국인','30대','M',458
'2018-06-13','회원-내국인','40대','F',161
'2018-06-13','회원-내국인','40대','M',261
'2018-06-13','회원-내국인','50대','F',74
'2018-06-13','회원-내국인','50대','M',72
'2018-06-13','회원-내국인','60대','F',10
'2018-06-13','회원-내국인','60대','M',17
'2018-06-13','회원-내국인','70대~','F',8
'2018-06-13','회원-내국인','70대~','M',7
'2018-06-14','회원-내국인','~10대','F',19
'2018-06-14','회원-내국인','~10대','M',22
'2018-06-14','회원-내국인','20대','F',307
'2018-06-14','회원-내국인','20대','M',288
'2018-06-14','회원-내국인','30대','F',123
'2018-06-14','회원-내국인','30대','M',172
'2018-06-14','회원-내국인','40대','F',59
'2018-06-14','회원-내국인','40대','M',71
'2018-06-14','회원-내국인','50대','F',39
'2018-06-14','회원-내국인','50대','M',30
'2018-06-14','회원-내국인','60대','F',2
'2018-06-14','회원-내국인','60대','M',13
'2018-06-14','회원-내국인','70대~','F',2
'2018-06-15','회원-내국인','~10대','F',49
'2018-06-15','회원-내국인','~10대','M',24
'2018-06-15','회원-내국인','20대','F',532
'2018-06-15','회원-내국인','20대','M',444
'2018-06-15','회원-내국인','30대','F',191
'2018-06-15','회원-내국인','30대','M',288
'2018-06-15','회원-내국인','40대','F',89
'2018-06-15','회원-내국인','40대','M',154
'2018-06-15','회원-내국인','50대','F',45
'2018-06-15','회원-내국인','50대','M',81
'2018-06-15','회원-내국인','60대','F',7
'2018-06-15','회원-내국인','60대','M',16
'2018-06-15','회원-내국인','70대~','',114
'2018-06-15','회원-내국인','70대~','F',4
'2018-06-15','회원-내국인','70대~','M',3
'2018-06-16','회원-내국인','~10대','F',82
'2018-06-16','회원-내국인','~10대','M',51
'2018-06-16','회원-내국인','20대','F',1048
'2018-06-16','회원-내국인','20대','M',849
'2018-06-16','회원-내국인','30대','F',413
'2018-06-16','회원-내국인','30대','M',525
'2018-06-16','회원-내국인','40대','F',207
'2018-06-16','회원-내국인','40대','M',244
'2018-06-16','회원-내국인','50대','F',76
'2018-06-16','회원-내국인','50대','M',81
'2018-06-16','회원-내국인','60대','F',18
'2018-06-16','회원-내국인','60대','M',37
'2018-06-16','회원-내국인','70대~','F',8
'2018-06-16','회원-내국인','70대~','M',7
'2018-06-17','회원-내국인','~10대','F',73
'2018-06-17','회원-내국인','~10대','M',57
'2018-06-17','회원-내국인','20대','F',980
'2018-06-17','회원-내국인','20대','M',846
'2018-06-17','회원-내국인','30대','F',384
'2018-06-17','회원-내국인','30대','M',517
'2018-06-17','회원-내국인','40대','F',184
'2018-06-17','회원-내국인','40대','M',264
'2018-06-17','회원-내국인','50대','F',72
'2018-06-17','회원-내국인','50대','M',76
'2018-06-17','회원-내국인','60대','F',16
'2018-06-17','회원-내국인','60대','M',22
'2018-06-17','회원-내국인','70대~','F',6
'2018-06-17','회원-내국인','70대~','M',8
'2018-06-18','회원-내국인','~10대','F',16
'2018-06-18','회원-내국인','~10대','M',17
'2018-06-18','회원-내국인','20대','F',223
'2018-06-18','회원-내국인','20대','M',197
'2018-06-18','회원-내국인','30대','F',78
'2018-06-18','회원-내국인','30대','M',95
'2018-06-18','회원-내국인','40대','F',34
'2018-06-18','회원-내국인','40대','M',51
'2018-06-18','회원-내국인','50대','F',15
'2018-06-18','회원-내국인','50대','M',20
'2018-06-18','회원-내국인','60대','F',2
'2018-06-18','회원-내국인','60대','M',5
'2018-06-18','회원-내국인','70대~','',797
'2018-06-18','회원-내국인','70대~','F',1
'2018-06-18','회원-내국인','70대~','M',2
'2018-06-19','회원-내국인','~10대','F',43
'2018-06-19','회원-내국인','~10대','M',47
'2018-06-19','회원-내국인','20대','F',487
'2018-06-19','회원-내국인','20대','M',405
'2018-06-19','회원-내국인','30대','F',176
'2018-06-19','회원-내국인','30대','M',264
'2018-06-19','회원-내국인','40대','F',67
'2018-06-19','회원-내국인','40대','M',122
'2018-06-19','회원-내국인','50대','F',47
'2018-06-19','회원-내국인','50대','M',49
'2018-06-19','회원-내국인','60대','F',7
'2018-06-19','회원-내국인','60대','M',14
'2018-06-19','회원-내국인','70대~','',253
'2018-06-19','회원-내국인','70대~','F',3
'2018-06-19','회원-내국인','70대~','M',2
'2018-06-20','회원-내국인','~10대','F',16
'2018-06-20','회원-내국인','~10대','M',16
'2018-06-20','회원-내국인','20대','F',247
'2018-06-20','회원-내국인','20대','M',227
'2018-06-20','회원-내국인','30대','F',104
'2018-06-20','회원-내국인','30대','M',121
'2018-06-20','회원-내국인','40대','F',51
'2018-06-20','회원-내국인','40대','M',85
'2018-06-20','회원-내국인','50대','F',23
'2018-06-20','회원-내국인','50대','M',33
'2018-06-20','회원-내국인','60대','F',5
'2018-06-20','회원-내국인','60대','M',6
'2018-06-20','회원-내국인','70대~','',1131
'2018-06-20','회원-내국인','70대~','F',2
'2018-06-21','회원-내국인','70대~','',2828
'2018-06-22','회원-내국인','70대~','',3335
'2018-06-23','회원-내국인','70대~','',4526
'2018-06-24','회원-내국인','70대~','',4408
'2018-06-25','회원-내국인','70대~','',2684
'2018-06-26','회원-내국인','70대~','',635
'2018-06-27','회원-내국인','70대~','',2000
'2018-06-28','회원-내국인','70대~','',1238
'2018-06-29','회원-내국인','70대~','',2556
'2018-06-30','회원-내국인','70대~','',2094
'2018-07-01','회원-내국인','70대~','',689
'2018-07-02','회원-내국인','70대~','',528
'2018-07-02','회원-내국인','70대~','F',2
'2018-07-03','회원-내국인','70대~','',2254
'2018-07-04','회원-내국인','70대~','',2596
'2018-07-05','회원-내국인','70대~','',2250
'2018-07-06','회원-내국인','70대~','',3099
'2018-07-07','회원-내국인','70대~','',5428
'2018-07-08','회원-내국인','70대~','',5706
'2018-07-09','회원-내국인','70대~','',895
'2018-07-10','회원-내국인','70대~','',1347
'2018-07-11','회원-내국인','70대~','',1856
'2018-07-12','회원-내국인','70대~','',2372
'2018-07-13','회원-내국인','70대~','',2539
'2018-07-14','회원-내국인','70대~','',3446
'2018-07-15','회원-내국인','70대~','',2937
'2018-07-16','회원-내국인','70대~','',2161
'2018-07-17','회원-내국인','70대~','',2133
'2018-07-18','회원-내국인','70대~','',2123
'2018-07-19','회원-내국인','70대~','',2194
